# firn-gc-soak v1 mode=0 (0=replace, 1=keep/must grow)
# columns: t_ms rounds rss_kib live heap_bytes live_bytes collections pause_win_ns mark_win_ns sweep_win_ns stop_win_ns full_runs overflows asked
679674	5696512	27052	7677	27566080	11393456	5306	16198428	4917445	260712	20619628	0	0	19204375464
684990	5744640	29640	7680	30212096	11222784	5351	16619742	5142777	224412	21164173	0	0	19367587400
690097	5791744	28800	7649	29360128	11420048	5394	16300478	3565643	361523	16491050	0	0	19521451368
695200	5839872	29640	7675	30212096	11383280	5439	14992917	5216708	341113	18588340	0	0	19684295552
700439	5888000	30820	7677	31416320	11710384	5484	16465720	5100977	232092	19158404	0	0	19848044928
705575	5936128	28552	7673	29102080	11581712	5529	18205216	3536403	247302	18483878	0	0	20011400688
710872	5983232	38216	10883	39026688	14627728	5571	22650626	4944185	217042	27598421	0	0	20167090264
716258	6030336	31848	10879	32501760	14783632	5614	18381648	5749703	256872	23136521	0	0	20321875696
721506	6078464	29256	7675	29822976	11424592	5659	16214358	4987936	318373	19548439	0	0	20484797600
726916	6127616	32588	7678	33226752	11361184	5706	16413870	4693233	231832	19081884	0	0	20656865184
731979	6175744	31388	7673	32006144	11601520	5751	15031187	4203058	226972	16611242	0	0	20819702792
737198	6223872	30884	7674	31490048	11321088	5796	16247178	4488111	243582	20739439	0	0	20981585368
742709	6270976	31176	7676	31797248	11705920	5839	35894337	10845129	3122808	46744216	0	0	21135469512
747958	6300672	26536	7674	27037696	10780576	5872	29004144	8395577	6109266	36287551	0	0	21259389208
753007	6340608	21984	10496	22409216	11753408	5901	40272108	5776193	3114108	40632301	0	0	21358485384
758191	6389760	25744	7657	26222592	11507184	5948	15619852	4875884	303983	18605910	0	0	21529999784
763519	6438912	27360	7480	27877376	10825888	5996	19145495	3781714	220082	19824131	0	0	21701729056
768911	6487040	26976	7680	27484160	11651136	6041	16131218	4143618	245122	19801901	0	0	21864090424
774031	6535168	30496	7673	31088640	11590992	6086	17963984	4534391	247232	18233256	0	0	22027475104
779270	6582272	31096	10882	31731712	14898400	6129	17771142	4301839	254722	22076011	0	0	22183784192
784488	6630400	28188	7672	28725248	11604608	6174	16032566	4764543	303963	20121884	0	0	22346219584
789666	6678528	31388	7673	32006144	11314896	6219	16057426	5060796	314523	19318846	0	0	22509661624
794964	6726656	26928	7673	27447296	11524336	6264	15847434	3343651	219142	16136067	0	0	22671126752
800242	6774784	32612	7677	33255424	11657872	6308	18476699	4763964	240362	23244293	0	0	22833588600
805480	6822912	32672	7676	33320960	11406432	6353	15882685	4469310	223322	17772552	0	0	22996061208
810502	6859776	13208	7629	13393920	5204048	6390	21198563	5445330	486314	26646323	0	0	23130333288
816133	6896640	30248	10886	30863360	14159584	6422	22165582	4486851	204962	26655013	0	0	23252107272
821197	6942720	39284	10879	40124416	14824784	6461	20703949	4231358	243902	23565055	0	0	23398696240
